dataset_name	lat	lon	temperature	windspeed	wind_moment2	wind_moment3	ice_coverage	air_pressure	salinity	xCO2air	fCO2water	year	month	day	hour	minute	second
schuster	49.832	-5.067	14.100	10.749	115.551	1242.105	0.000	1016.763				2013	10	13	7	22	49
schuster	49.833	-5.062	14.130	10.749	115.551	1242.105	0.000	1016.764				2013	10	13	7	23	34
schuster	49.834	-5.056	14.130	10.749	115.551	1242.105	0.000	1016.765				2013	10	13	7	24	19
schuster	49.835	-5.050	14.130	10.749	115.551	1242.105	0.000	1016.766				2013	10	13	7	25	5
schuster	49.836	-5.045	14.170	10.749	115.551	1242.105	0.000	1016.767				2013	10	13	7	25	50
schuster	49.837	-5.039	14.170	10.749	115.551	1242.105	0.000	1016.768				2013	10	13	7	26	36
schuster	49.838	-5.033	14.170	10.749	115.551	1242.105	0.000	1016.769				2013	10	13	7	27	22
schuster	49.839	-5.027	14.170	10.749	115.551	1242.105	0.000	1016.770				2013	10	13	7	28	7
schuster	49.840	-5.022	14.170	10.749	115.551	1242.105	0.000	1016.771				2013	10	13	7	28	53
schuster	49.841	-5.016	14.210	10.749	115.551	1242.105	0.000	1016.772				2013	10	13	7	29	37
schuster	49.842	-5.010	14.210	10.749	115.551	1242.105	0.000	1016.773				2013	10	13	7	30	22
schuster	49.843	-5.005	14.210	10.749	115.551	1242.105	0.000	1016.774				2013	10	13	7	31	8
schuster	49.844	-4.999	14.210	10.379	107.728	1118.125	0.000	1016.775				2013	10	13	7	31	53
schuster	49.845	-4.993	14.210	10.379	107.728	1118.125	0.000	1016.776				2013	10	13	7	32	39
schuster	49.846	-4.987	14.210	10.379	107.728	1118.125	0.000	1016.777				2013	10	13	7	33	24
schuster	49.847	-4.981	14.210	10.379	107.728	1118.125	0.000	1016.778				2013	10	13	7	34	9
schuster	49.848	-4.976	14.210	10.379	107.728	1118.125	0.000	1016.779				2013	10	13	7	34	54
schuster	49.849	-4.970	14.210	10.379	107.728	1118.125	0.000	1016.779				2013	10	13	7	35	39
schuster	49.850	-4.964	14.210	10.379	107.728	1118.125	0.000	1016.780				2013	10	13	7	36	24
schuster	49.851	-4.958	14.330	10.379	107.728	1118.125	0.000	1016.781				2013	10	13	7	37	10
schuster	49.852	-4.953	14.410	10.379	107.728	1118.125	0.000	1016.782				2013	10	13	7	37	55
schuster	49.853	-4.947	14.410	10.379	107.728	1118.125	0.000	1016.783				2013	10	13	7	38	40
schuster	49.854	-4.941	14.450	10.379	107.728	1118.125	0.000	1016.784				2013	10	13	7	39	24
schuster	49.855	-4.936	14.450	10.379	107.728	1118.125	0.000	1016.785				2013	10	13	7	40	10
schuster	49.856	-4.930	14.450	10.379	107.728	1118.125	0.000	1016.786				2013	10	13	7	40	55
schuster	49.857	-4.924	14.490	10.379	107.728	1118.125	0.000	1016.787				2013	10	13	7	41	41
schuster	49.858	-4.919	14.490	10.379	107.728	1118.125	0.000	1016.788				2013	10	13	7	42	26
schuster	49.859	-4.913	14.490	10.379	107.728	1118.125	0.000	1016.789				2013	10	13	7	43	11
schuster	49.860	-4.907	14.450	10.379	107.728	1118.125	0.000	1016.790				2013	10	13	7	43	57
schuster	49.861	-4.902	14.450	10.379	107.728	1118.125	0.000	1016.791				2013	10	13	7	44	42
schuster	49.862	-4.896	14.410	10.379	107.728	1118.125	0.000	1016.792				2013	10	13	7	45	27
schuster	49.863	-4.891	14.370	10.379	107.728	1118.125	0.000	1016.793				2013	10	13	7	46	12
schuster	49.864	-4.885	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	46	58
schuster	49.864	-4.885	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	0
schuster	49.864	-4.885	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	2
schuster	49.864	-4.884	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	4
schuster	49.864	-4.884	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	6
schuster	49.864	-4.884	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	8
schuster	49.864	-4.884	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	10
schuster	49.864	-4.883	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	12
schuster	49.864	-4.883	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	14
schuster	49.864	-4.883	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	16
schuster	49.864	-4.883	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	18
schuster	49.864	-4.882	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	21
schuster	49.864	-4.882	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	23
schuster	49.864	-4.882	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	24
schuster	49.864	-4.881	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	27
schuster	49.864	-4.881	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	29
schuster	49.864	-4.881	14.330	10.379	107.728	1118.125	0.000	1016.794				2013	10	13	7	47	31
schuster	49.864	-4.881	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	33
schuster	49.864	-4.880	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	35
schuster	49.864	-4.880	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	37
schuster	49.864	-4.880	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	39
schuster	49.865	-4.880	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	41
schuster	49.865	-4.879	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	44
schuster	49.865	-4.879	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	46
schuster	49.865	-4.879	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	48
schuster	49.865	-4.879	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	50
schuster	49.865	-4.878	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	52
schuster	49.865	-4.878	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	54
schuster	49.865	-4.878	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	56
schuster	49.865	-4.878	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	47	58
schuster	49.865	-4.878	14.330	10.379	107.728	1118.125	0.000	1016.795				2013	10	13	7	48	0
schuster	49.866	-4.870	14.290	10.379	107.728	1118.125	0.000	1016.782				2013	10	13	7	49	4
schuster	49.867	-4.864	14.290	10.379	107.728	1118.125	0.000	1016.773				2013	10	13	7	49	50
schuster	49.868	-4.859	14.290	10.379	107.728	1118.125	0.000	1016.764				2013	10	13	7	50	35
schuster	49.869	-4.853	14.250	10.379	107.728	1118.125	0.000	1016.754				2013	10	13	7	51	22
schuster	49.870	-4.848	14.250	10.379	107.728	1118.125	0.000	1016.745				2013	10	13	7	52	7
schuster	49.871	-4.842	14.210	10.379	107.728	1118.125	0.000	1016.736				2013	10	13	7	52	53
schuster	49.872	-4.837	14.210	10.379	107.728	1118.125	0.000	1016.727				2013	10	13	7	53	37
schuster	49.873	-4.831	14.210	10.379	107.728	1118.125	0.000	1016.717				2013	10	13	7	54	23
schuster	49.874	-4.825	14.250	10.379	107.728	1118.125	0.000	1016.708				2013	10	13	7	55	9
schuster	49.875	-4.820	14.250	10.379	107.728	1118.125	0.000	1016.699				2013	10	13	7	55	54
schuster	49.876	-4.814	14.250	10.379	107.728	1118.125	0.000	1016.690				2013	10	13	7	56	39
schuster	49.877	-4.809	14.210	10.379	107.728	1118.125	0.000	1016.680				2013	10	13	7	57	25
schuster	49.877	-4.803	14.210	10.379	107.728	1118.125	0.000	1016.671				2013	10	13	7	58	9
schuster	49.878	-4.798	14.210	10.379	107.728	1118.125	0.000	1016.662				2013	10	13	7	58	54
schuster	49.879	-4.792	14.210	10.379	107.728	1118.125	0.000	1016.653				2013	10	13	7	59	40
schuster	49.880	-4.787	14.210	10.379	107.728	1118.125	0.000	1016.644				2013	10	13	8	0	26
schuster	49.881	-4.781	14.130	10.379	107.728	1118.125	0.000	1016.634		394.225	399.265	2013	10	13	8	1	11
schuster	49.882	-4.775	14.130	10.379	107.728	1118.125	0.000	1016.625		394.225	397.911	2013	10	13	8	1	57
schuster	49.883	-4.770	14.100	10.379	107.728	1118.125	0.000	1016.616		394.225	396.697	2013	10	13	8	2	43
schuster	49.884	-4.764	14.130	10.379	107.728	1118.125	0.000	1016.607		394.225	397.002	2013	10	13	8	3	29
schuster	49.885	-4.758	14.170	10.379	107.728	1118.125	0.000	1016.597		394.225	395.763	2013	10	13	8	4	14
schuster	49.886	-4.753	14.170	10.379	107.728	1118.125	0.000	1016.588		394.225	393.993	2013	10	13	8	5	0
schuster	49.887	-4.747	14.170	9.962	99.236	988.559	0.000	1016.579		394.225	393.924	2013	10	13	8	5	45
schuster	49.888	-4.742	14.130	9.962	99.236	988.559	0.000	1016.570		394.225	394.724	2013	10	13	8	6	30
schuster	49.889	-4.736	14.130	9.962	99.236	988.559	0.000	1016.560		394.225	395.692	2013	10	13	8	7	16
schuster	49.890	-4.731	14.060	9.962	99.236	988.559	0.000	1016.551		394.224	394.845	2013	10	13	8	8	1
schuster	49.891	-4.725	14.020	9.962	99.236	988.559	0.000	1016.542		394.224	395.650	2013	10	13	8	8	47
schuster	49.892	-4.720	13.940	9.962	99.236	988.559	0.000	1016.533		394.224	396.192	2013	10	13	8	9	32
schuster	49.893	-4.714	13.900	9.962	99.236	988.559	0.000	1016.523		394.224	398.212	2013	10	13	8	10	18
schuster	49.894	-4.708	13.940	9.962	99.236	988.559	0.000	1016.514		394.224	397.740	2013	10	13	8	11	3
schuster	49.895	-4.703	13.940	9.962	99.236	988.559	0.000	1016.505		394.224	396.169	2013	10	13	8	11	49
schuster	49.896	-4.697	13.980	9.962	99.236	988.559	0.000	1016.496		394.224	394.442	2013	10	13	8	12	34
schuster	49.897	-4.692	14.020	9.962	99.236	988.559	0.000	1016.487		394.224	395.953	2013	10	13	8	13	20
schuster	49.898	-4.686	14.060	9.962	99.236	988.559	0.000	1016.477		394.224	397.845	2013	10	13	8	14	6
schuster	49.899	-4.681	14.100	9.962	99.236	988.559	0.000	1016.468		394.224	399.977	2013	10	13	8	14	51
schuster	49.900	-4.675	14.130	9.962	99.236	988.559	0.000	1016.459		394.224	403.654	2013	10	13	8	15	37
schuster	49.901	-4.670	14.170	9.962	99.236	988.559	0.000	1016.450		394.224	407.101	2013	10	13	8	16	22
schuster	49.902	-4.665	14.170	9.962	99.236	988.559	0.000	1016.440		394.224	411.037	2013	10	13	8	17	8
schuster	49.903	-4.659	14.170	9.962	99.236	988.559	0.000	1016.431		394.224	413.730	2013	10	13	8	17	53
schuster	49.904	-4.654	14.210	9.962	99.236	988.559	0.000	1016.422		394.224	417.079	2013	10	13	8	18	38
schuster	49.905	-4.648	14.210	9.962	99.236	988.559	0.000	1016.413		394.224	418.821	2013	10	13	8	19	24
schuster	49.906	-4.643	14.210	9.962	99.236	988.559	0.000	1016.403		394.224	419.055	2013	10	13	8	20	9
schuster	49.907	-4.637	14.250	9.962	99.236	988.559	0.000	1016.394		394.224	420.383	2013	10	13	8	20	55
schuster	49.908	-4.631	14.290	9.962	99.236	988.559	0.000	1016.385		394.224	421.038	2013	10	13	8	21	40
schuster	49.908	-4.626	14.290	9.962	99.236	988.559	0.000	1016.376		394.224	421.188	2013	10	13	8	22	25
schuster	49.909	-4.620	14.330	9.962	99.236	988.559	0.000	1016.367		394.224	421.554	2013	10	13	8	23	11
schuster	49.910	-4.615	14.330	9.962	99.236	988.559	0.000	1016.357		394.224	420.264	2013	10	13	8	23	56
schuster	49.911	-4.609	14.370	9.962	99.236	988.559	0.000	1016.348		394.224	419.476	2013	10	13	8	24	41
schuster	49.912	-4.604	14.370	9.962	99.236	988.559	0.000	1016.339		394.224	419.398	2013	10	13	8	25	27
schuster	49.913	-4.598	14.370	9.962	99.236	988.559	0.000	1016.330		394.224	419.642	2013	10	13	8	26	12
schuster	49.914	-4.593	14.370	9.962	99.236	988.559	0.000	1016.320		394.224	418.825	2013	10	13	8	26	58
schuster	49.915	-4.587	14.330	9.962	99.236	988.559	0.000	1016.311		394.224	416.370	2013	10	13	8	27	43
schuster	49.916	-4.582	14.330	9.962	99.236	988.559	0.000	1016.302		394.224	412.701	2013	10	13	8	28	28
schuster	49.916	-4.576	14.290	9.962	99.236	988.559	0.000	1016.293		394.223	409.943	2013	10	13	8	29	14
schuster	49.917	-4.571	14.250	9.962	99.236	988.559	0.000	1016.284		394.223	407.988	2013	10	13	8	29	59
schuster	49.918	-4.565	14.100	9.962	99.236	988.559	0.000	1016.274		394.223	405.711	2013	10	13	8	30	45
schuster	49.919	-4.559	13.980	9.962	99.236	988.559	0.000	1016.265		394.223	404.211	2013	10	13	8	31	30
schuster	49.920	-4.554	13.980	9.962	99.236	988.559	0.000	1016.256		394.223	403.853	2013	10	13	8	32	15
schuster	49.921	-4.548	13.980	9.962	99.236	988.559	0.000	1016.247		394.223	404.637	2013	10	13	8	33	1
schuster	49.922	-4.542	13.980	9.962	99.236	988.559	0.000	1016.238		394.223	405.441	2013	10	13	8	33	46
schuster	49.922	-4.542	13.980	9.962	99.236	988.559	0.000	1016.237				2013	10	13	8	33	48
schuster	49.922	-4.542	13.980	9.962	99.236	988.559	0.000	1016.237				2013	10	13	8	33	50
schuster	49.922	-4.542	13.980	9.962	99.236	988.559	0.000	1016.236				2013	10	13	8	33	52
schuster	49.923	-4.541	13.980	9.962	99.236	988.559	0.000	1016.236				2013	10	13	8	33	55
schuster	49.923	-4.541	13.980	9.962	99.236	988.559	0.000	1016.236				2013	10	13	8	33	56
schuster	49.923	-4.541	13.980	9.962	99.236	988.559	0.000	1016.235				2013	10	13	8	33	59
schuster	49.923	-4.540	13.980	9.962	99.236	988.559	0.000	1016.234				2013	10	13	8	34	1
schuster	49.923	-4.540	13.980	9.962	99.236	988.559	0.000	1016.234				2013	10	13	8	34	3
schuster	49.923	-4.540	13.980	9.962	99.236	988.559	0.000	1016.234				2013	10	13	8	34	5
schuster	49.923	-4.540	13.980	9.962	99.236	988.559	0.000	1016.233				2013	10	13	8	34	7
schuster	49.923	-4.540	13.980	9.962	99.236	988.559	0.000	1016.233				2013	10	13	8	34	9
schuster	49.923	-4.539	13.980	9.962	99.236	988.559	0.000	1016.233				2013	10	13	8	34	11
schuster	49.923	-4.539	13.980	9.962	99.236	988.559	0.000	1016.232				2013	10	13	8	34	13
schuster	49.923	-4.539	13.980	9.962	99.236	988.559	0.000	1016.232				2013	10	13	8	34	15
schuster	49.923	-4.538	13.980	9.962	99.236	988.559	0.000	1016.231				2013	10	13	8	34	18
schuster	49.923	-4.538	13.980	9.962	99.236	988.559	0.000	1016.231				2013	10	13	8	34	19
schuster	49.923	-4.538	13.980	9.962	99.236	988.559	0.000	1016.230				2013	10	13	8	34	22
schuster	49.923	-4.538	13.980	9.962	99.236	988.559	0.000	1016.230				2013	10	13	8	34	24
schuster	49.923	-4.537	13.980	9.962	99.236	988.559	0.000	1016.229				2013	10	13	8	34	26
schuster	49.923	-4.537	13.980	9.962	99.236	988.559	0.000	1016.229				2013	10	13	8	34	28
schuster	49.923	-4.537	13.980	9.962	99.236	988.559	0.000	1016.229				2013	10	13	8	34	30
schuster	49.923	-4.537	13.980	9.962	99.236	988.559	0.000	1016.228				2013	10	13	8	34	32
schuster	49.923	-4.536	13.980	9.962	99.236	988.559	0.000	1016.228				2013	10	13	8	34	34
schuster	49.923	-4.536	13.980	9.962	99.236	988.559	0.000	1016.227				2013	10	13	8	34	37
schuster	49.923	-4.536	13.980	9.962	99.236	988.559	0.000	1016.227				2013	10	13	8	34	39
schuster	49.923	-4.536	13.980	9.962	99.236	988.559	0.000	1016.226				2013	10	13	8	34	41
schuster	49.924	-4.535	13.980	9.962	99.236	988.559	0.000	1016.226				2013	10	13	8	34	43
schuster	49.924	-4.535	13.980	9.962	99.236	988.559	0.000	1016.226				2013	10	13	8	34	45
schuster	49.924	-4.535	13.980	9.962	99.236	988.559	0.000	1016.225				2013	10	13	8	34	47
schuster	49.924	-4.535	13.980	9.962	99.236	988.559	0.000	1016.225				2013	10	13	8	34	49
schuster	49.925	-4.527	14.060	9.962	99.236	988.559	0.000	1016.212				2013	10	13	8	35	48
schuster	49.926	-4.522	14.100	9.962	99.236	988.559	0.000	1016.202				2013	10	13	8	36	33
schuster	49.927	-4.516	14.100	9.962	99.236	988.559	0.000	1016.192				2013	10	13	8	37	18
schuster	49.928	-4.511	14.060	9.962	99.236	988.559	0.000	1016.182				2013	10	13	8	38	3
schuster	49.929	-4.505	14.060	9.962	99.236	988.559	0.000	1016.172				2013	10	13	8	38	48
schuster	49.930	-4.500	13.940	9.516	90.557	861.755	0.000	1016.162				2013	10	13	8	39	34
schuster	49.931	-4.494	13.590	9.516	90.557	861.755	0.000	1016.151				2013	10	13	8	40	21
schuster	49.932	-4.488	13.510	9.516	90.557	861.755	0.000	1016.141				2013	10	13	8	41	6
schuster	49.933	-4.483	13.510	9.516	90.557	861.755	0.000	1016.131				2013	10	13	8	41	51
schuster	49.934	-4.477	13.510	9.516	90.557	861.755	0.000	1016.121				2013	10	13	8	42	36
schuster	49.934	-4.472	13.510	9.516	90.557	861.755	0.000	1016.111				2013	10	13	8	43	21
schuster	49.935	-4.466	13.510	9.516	90.557	861.755	0.000	1016.101				2013	10	13	8	44	7
schuster	49.936	-4.460	13.510	9.516	90.557	861.755	0.000	1016.091				2013	10	13	8	44	53
schuster	49.937	-4.455	13.510	9.516	90.557	861.755	0.000	1016.081				2013	10	13	8	45	38
schuster	49.938	-4.450	13.510	9.516	90.557	861.755	0.000	1016.071				2013	10	13	8	46	23
schuster	49.939	-4.444	13.510	9.516	90.557	861.755	0.000	1016.061				2013	10	13	8	47	9
schuster	49.940	-4.439	13.510	9.516	90.557	861.755	0.000	1016.051				2013	10	13	8	47	54
schuster	49.941	-4.433	13.510	9.516	90.557	861.755	0.000	1016.040				2013	10	13	8	48	40
schuster	49.942	-4.427	13.510	9.516	90.557	861.755	0.000	1016.030				2013	10	13	8	49	26
schuster	49.943	-4.422	13.470	9.516	90.557	861.755	0.000	1016.020				2013	10	13	8	50	11
schuster	49.944	-4.416	13.390	9.516	90.557	861.755	0.000	1016.010				2013	10	13	8	50	56
schuster	49.945	-4.411	13.390	9.516	90.557	861.755	0.000	1016.000				2013	10	13	8	51	41
schuster	49.946	-4.405	13.390	9.516	90.557	861.755	0.000	1015.990				2013	10	13	8	52	27
schuster	49.946	-4.399	13.390	9.516	90.557	861.755	0.000	1015.980				2013	10	13	8	53	12
schuster	49.947	-4.394	13.390	9.516	90.557	861.755	0.000	1015.970				2013	10	13	8	53	58
schuster	49.948	-4.388	13.390	9.516	90.557	861.755	0.000	1015.960				2013	10	13	8	54	43
schuster	49.949	-4.382	13.390	9.516	90.557	861.755	0.000	1015.950				2013	10	13	8	55	29
schuster	49.950	-4.377	13.390	9.516	90.557	861.755	0.000	1015.939				2013	10	13	8	56	15
schuster	49.951	-4.371	13.390	9.516	90.557	861.755	0.000	1015.929				2013	10	13	8	57	0
schuster	49.952	-4.365	13.430	9.516	90.557	861.755	0.000	1015.919				2013	10	13	8	57	46
schuster	49.952	-4.365	13.430	9.516	90.557	861.755	0.000	1015.919				2013	10	13	8	57	48
schuster	49.952	-4.365	13.430	9.516	90.557	861.755	0.000	1015.918				2013	10	13	8	57	50
schuster	49.952	-4.365	13.430	9.516	90.557	861.755	0.000	1015.918				2013	10	13	8	57	52
schuster	49.952	-4.364	13.430	9.516	90.557	861.755	0.000	1015.918				2013	10	13	8	57	54
schuster	49.952	-4.364	13.430	9.516	90.557	861.755	0.000	1015.917				2013	10	13	8	57	56
schuster	49.952	-4.364	13.430	9.516	90.557	861.755	0.000	1015.916				2013	10	13	8	57	59
schuster	49.952	-4.364	13.430	9.516	90.557	861.755	0.000	1015.916				2013	10	13	8	58	1
schuster	49.952	-4.363	13.430	9.516	90.557	861.755	0.000	1015.915				2013	10	13	8	58	3
schuster	49.952	-4.363	13.430	9.516	90.557	861.755	0.000	1015.915				2013	10	13	8	58	5
schuster	49.952	-4.363	13.430	9.516	90.557	861.755	0.000	1015.915				2013	10	13	8	58	7
schuster	49.953	-4.355	13.470	9.516	90.557	861.755	0.000	1015.908				2013	10	13	8	59	11
schuster	49.954	-4.349	13.510	9.516	90.557	861.755	0.000	1015.903				2013	10	13	8	59	56
schuster	49.955	-4.344	13.550	9.516	90.557	861.755	0.000	1015.898				2013	10	13	9	0	41
schuster	49.956	-4.338	13.590	9.516	90.557	861.755	0.000	1015.893				2013	10	13	9	1	26
schuster	49.956	-4.333	13.630	9.516	90.557	861.755	0.000	1015.888				2013	10	13	9	2	12
schuster	49.957	-4.327	13.630	9.516	90.557	861.755	0.000	1015.883				2013	10	13	9	2	58
schuster	49.958	-4.321	13.670	9.516	90.557	861.755	0.000	1015.878				2013	10	13	9	3	43
schuster	49.959	-4.316	13.700	9.516	90.557	861.755	0.000	1015.873				2013	10	13	9	4	29
schuster	49.960	-4.310	13.740	9.516	90.557	861.755	0.000	1015.868				2013	10	13	9	5	14
schuster	49.961	-4.304	13.820	9.516	90.557	861.755	0.000	1015.862				2013	10	13	9	6	0
schuster	49.962	-4.299	13.820	9.516	90.557	861.755	0.000	1015.857				2013	10	13	9	6	45
schuster	49.962	-4.293	13.820	9.516	90.557	861.755	0.000	1015.852				2013	10	13	9	7	31
schuster	49.963	-4.287	13.820	9.516	90.557	861.755	0.000	1015.847				2013	10	13	9	8	17
schuster	49.964	-4.282	13.860	9.516	90.557	861.755	0.000	1015.842				2013	10	13	9	9	3
schuster	49.965	-4.276	13.900	9.516	90.557	861.755	0.000	1015.837				2013	10	13	9	9	48
schuster	49.966	-4.271	13.900	9.516	90.557	861.755	0.000	1015.832				2013	10	13	9	10	33
schuster	49.967	-4.265	13.940	9.516	90.557	861.755	0.000	1015.827		394.222	416.205	2013	10	13	9	11	19
schuster	49.968	-4.259	13.940	9.516	90.557	861.755	0.000	1015.822		394.222	415.877	2013	10	13	9	12	5
schuster	49.968	-4.254	13.980	9.516	90.557	861.755	0.000	1015.817		394.221	416.515	2013	10	13	9	12	51
schuster	49.969	-4.248	13.980	9.077	82.388	747.818	0.000	1015.812		394.221	416.437	2013	10	13	9	13	36
schuster	49.970	-4.242	13.980	9.077	82.388	747.818	0.000	1015.807		394.221	415.122	2013	10	13	9	14	21
schuster	49.971	-4.237	13.980	9.077	82.388	747.818	0.000	1015.802		394.221	415.054	2013	10	13	9	15	7
schuster	49.972	-4.231	13.980	9.077	82.388	747.818	0.000	1015.797		394.221	414.891	2013	10	13	9	15	52
schuster	49.972	-4.226	14.020	9.077	82.388	747.818	0.000	1015.792		394.221	415.563	2013	10	13	9	16	38
schuster	49.973	-4.220	14.020	9.077	82.388	747.818	0.000	1015.787		394.221	415.601	2013	10	13	9	17	23
schuster	49.974	-4.214	14.020	9.077	82.388	747.818	0.000	1015.782		394.221	415.435	2013	10	13	9	18	9
schuster	49.975	-4.209	14.060	9.077	82.388	747.818	0.000	1015.777		394.221	414.611	2013	10	13	9	18	54
schuster	49.976	-4.203	14.060	9.077	82.388	747.818	0.000	1015.772		394.221	414.517	2013	10	13	9	19	40
schuster	49.977	-4.197	14.060	9.077	82.388	747.818	0.000	1015.767		394.221	412.691	2013	10	13	9	20	25
schuster	49.977	-4.192	14.130	9.077	82.388	747.818	0.000	1015.762		394.221	412.028	2013	10	13	9	21	11
schuster	49.978	-4.186	14.170	9.077	82.388	747.818	0.000	1015.757		394.221	412.013	2013	10	13	9	21	56
schuster	49.979	-4.181	14.210	9.077	82.388	747.818	0.000	1015.752		394.221	411.490	2013	10	13	9	22	41
schuster	49.980	-4.175	14.250	9.077	82.388	747.818	0.000	1015.747		394.221	412.091	2013	10	13	9	23	27
schuster	49.981	-4.170	14.250	9.077	82.388	747.818	0.000	1015.742		394.221	410.758	2013	10	13	9	24	12
schuster	49.981	-4.164	14.290	9.077	82.388	747.818	0.000	1015.737		394.221	411.947	2013	10	13	9	24	58
schuster	49.982	-4.158	14.290	9.077	82.388	747.818	0.000	1015.732		394.221	411.778	2013	10	13	9	25	43
schuster	49.983	-4.153	14.330	9.077	82.388	747.818	0.000	1015.727		394.221	411.704	2013	10	13	9	26	28
schuster	49.984	-4.147	14.370	9.077	82.388	747.818	0.000	1015.722		394.221	411.481	2013	10	13	9	27	14
schuster	49.985	-4.142	14.370	9.077	82.388	747.818	0.000	1015.717		394.221	410.788	2013	10	13	9	27	59
schuster	49.985	-4.136	14.370	9.077	82.388	747.818	0.000	1015.712		394.221	410.016	2013	10	13	9	28	45
schuster	49.986	-4.130	14.330	9.077	82.388	747.818	0.000	1015.707		394.221	408.063	2013	10	13	9	29	30
schuster	49.987	-4.125	14.330	9.077	82.388	747.818	0.000	1015.702		394.221	407.162	2013	10	13	9	30	16
schuster	49.988	-4.119	14.250	9.077	82.388	747.818	0.000	1015.696		394.221	404.904	2013	10	13	9	31	2
schuster	49.989	-4.114	14.250	9.077	82.388	747.818	0.000	1015.692		394.221	405.753	2013	10	13	9	31	47
schuster	49.990	-4.108	14.290	9.077	82.388	747.818	0.000	1015.687		394.221	406.522	2013	10	13	9	32	32
schuster	49.990	-4.102	14.290	9.077	82.388	747.818	0.000	1015.681		394.221	405.085	2013	10	13	9	33	18
schuster	49.991	-4.097	14.330	9.077	82.388	747.818	0.000	1015.676		394.221	405.496	2013	10	13	9	34	3
schuster	49.992	-4.091	14.330	9.077	82.388	747.818	0.000	1015.671		394.221	403.638	2013	10	13	9	34	49
schuster	49.993	-4.085	14.370	9.077	82.388	747.818	0.000	1015.666		394.221	402.524	2013	10	13	9	35	34
schuster	49.994	-4.080	14.370	9.077	82.388	747.818	0.000	1015.661		394.221	402.188	2013	10	13	9	36	20
schuster	49.995	-4.074	14.410	9.077	82.388	747.818	0.000	1015.656		394.220	402.452	2013	10	13	9	37	5
schuster	49.995	-4.069	14.410	9.077	82.388	747.818	0.000	1015.651		394.220	402.721	2013	10	13	9	37	51
schuster	49.996	-4.063	14.450	9.077	82.388	747.818	0.000	1015.646		394.220	402.510	2013	10	13	9	38	36
schuster	49.997	-4.058	14.490	9.077	82.388	747.818	0.000	1015.641		394.220	402.145	2013	10	13	9	39	21
schuster	49.998	-4.052	14.530	9.077	82.388	747.818	0.000	1015.636		394.220	401.501	2013	10	13	9	40	6
schuster	49.999	-4.046	14.560	9.077	82.388	747.818	0.000	1015.631		394.220	401.682	2013	10	13	9	40	51
schuster	50.000	-4.041	14.600	8.520	72.583	618.371	0.000	1015.626		394.220	401.675	2013	10	13	9	41	36
schuster	50.001	-4.035	14.640	8.520	72.583	618.371	0.000	1015.621		394.220	401.893	2013	10	13	9	42	22
schuster	50.002	-4.030	14.640	8.520	72.583	618.371	0.000	1015.616		394.220	400.262	2013	10	13	9	43	7
schuster	50.003	-4.024	14.680	8.520	72.583	618.371	0.000	1015.611		394.220	399.905	2013	10	13	9	43	52
schuster	50.003	-4.024	14.680	8.520	72.583	618.371	0.000	1015.611				2013	10	13	9	43	54
schuster	50.003	-4.024	14.720	8.520	72.583	618.371	0.000	1015.611				2013	10	13	9	43	57
schuster	50.003	-4.023	14.720	8.520	72.583	618.371	0.000	1015.611				2013	10	13	9	43	59
schuster	50.003	-4.023	14.720	8.520	72.583	618.371	0.000	1015.610				2013	10	13	9	44	0
