expocode	Date/Time	Latitude	Longitude	Depth water [m]	Temp [C]	Sal interp	PPPP interp [hPa]	Bathy depth interp/grid [m]	Distance [km]	xCO2air_interp_[umol_per_mol]	fCO2water_SST_wet [uatm]	Algorithm	Flag [#]	windspeed	wind_moment2	wind_moment3	year	month	day	hour	minute	second	Temp [C]_copy	nan_col_sal	nan_col_pressure	nan_col_pressure_equ
Ostergarnsholm	2015-09-06 06:30:00	57.4233	18.9944	0	16.67	35	1002.1	24	53	391.091	385.44300000000004	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	6	30	0	16.67			
Ostergarnsholm	2015-09-06 07:00:00	57.4233	18.9944	0	16.65	35	1002.1	24	53	391.091	377.471	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	7	0	0	16.65			
Ostergarnsholm	2015-09-06 07:30:00	57.4233	18.9944	0	16.7	35	1002.1	24	53	391.091	367.30699999999996	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	7	30	0	16.7			
Ostergarnsholm	2015-09-06 08:00:00	57.4233	18.9944	0	16.7	35	1002.1	24	53	391.091	359.13599999999997	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	8	0	0	16.7			
Ostergarnsholm	2015-09-06 08:30:00	57.4233	18.9944	0	16.79	35	1002.1	24	53	391.091	347.279	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	8	30	0	16.79			
Ostergarnsholm	2015-09-06 09:00:00	57.4233	18.9944	0	16.79	35	1002.1	24	53	391.091	348.475	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	9	0	0	16.79			
Ostergarnsholm	2015-09-06 09:30:00	57.4233	18.9944	0	16.77	35	1002.1	24	53	391.091	347.279	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	9	30	0	16.77			
Ostergarnsholm	2015-09-06 10:00:00	57.4233	18.9944	0	16.74	35	1002.1	24	53	391.091	348.773	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	10	0	0	16.74			
Ostergarnsholm	2015-09-06 10:30:00	57.4233	18.9944	0	16.74	35	1002.1	24	53	391.091	350.467	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	10	30	0	16.74			
Ostergarnsholm	2015-09-06 11:00:00	57.4233	18.9944	0	16.74	35	1002.1	24	53	391.091	352.26099999999997	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	11	0	0	16.74			
Ostergarnsholm	2015-09-06 11:30:00	57.4233	18.9944	0	16.74	35	1002.1	24	53	391.091	346.58099999999996	8	2	2.7482400637312385	7.552823447897482	20.75697199380057	2015	9	6	11	30	0	16.74			
Ostergarnsholm	2015-09-06 12:00:00	57.4233	18.9944	0	16.77	35	1002.1	24	53	391.091	345.983	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	12	0	0	16.77			
Ostergarnsholm	2015-09-06 12:30:00	57.4233	18.9944	0	16.77	35	1004.2	24	53	391.091	339.404	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	12	30	0	16.77			
Ostergarnsholm	2015-09-06 13:00:00	57.4233	18.9944	0	16.77	35	1004.2	24	53	391.091	336.81300000000005	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	13	0	0	16.77			
Ostergarnsholm	2015-09-06 13:30:00	57.4233	18.9944	0	16.81	35	1004.2	24	53	391.091	328.344	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	13	30	0	16.81			
Ostergarnsholm	2015-09-06 14:00:00	57.4233	18.9944	0	16.84	35	1004.2	24	53	391.091	324.358	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	14	0	0	16.84			
Ostergarnsholm	2015-09-06 14:30:00	57.4233	18.9944	0	16.89	35	1004.2	24	53	391.091	322.166	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	14	30	0	16.89			
Ostergarnsholm	2015-09-06 15:00:00	57.4233	18.9944	0	16.89	35	1004.2	24	53	391.091	324.06	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	15	0	0	16.89			
Ostergarnsholm	2015-09-06 15:30:00	57.4233	18.9944	0	16.86	35	1004.2	24	53	391.091	326.949	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	15	30	0	16.86			
Ostergarnsholm	2015-09-06 16:00:00	57.4233	18.9944	0	16.84	35	1004.2	24	53	391.091	331.73199999999997	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	16	0	0	16.84			
Ostergarnsholm	2015-09-06 16:30:00	57.4233	18.9944	0	16.84	35	1004.2	24	53	391.091	332.131	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	16	30	0	16.84			
Ostergarnsholm	2015-09-06 17:00:00	57.4233	18.9944	0	16.86	35	1004.2	24	53	391.091	308.71299999999997	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	17	0	0	16.86			
Ostergarnsholm	2015-09-06 17:30:00	57.4233	18.9944	0	16.79	35	1004.2	24	53	391.091	318.378	8	2	4.249182835669493	18.055554770948234	76.72135342120366	2015	9	6	17	30	0	16.79			
Ostergarnsholm	2015-09-06 18:00:00	57.4233	18.9944	0	16.91	35	1004.2	24	53	391.091	326.751	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	18	0	0	16.91			
Ostergarnsholm	2015-09-06 18:30:00	57.4233	18.9944	0	17.03	35	1005.0	24	53	391.091	334.923	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	18	30	0	17.03			
Ostergarnsholm	2015-09-06 19:00:00	57.4233	18.9944	0	17.12	35	1005.0	24	53	391.091	339.309	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	19	0	0	17.12			
Ostergarnsholm	2015-09-06 19:30:00	57.4233	18.9944	0	17.14	35	1005.0	24	53	391.091	318.08299999999997	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	19	30	0	17.14			
Ostergarnsholm	2015-09-06 20:00:00	57.4233	18.9944	0	17.12	35	1005.0	24	53	391.091	321.57099999999997	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	20	0	0	17.12			
Ostergarnsholm	2015-09-06 20:30:00	57.4233	18.9944	0	17.12	35	1005.0	24	53	391.091	313.798	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	20	30	0	17.12			
Ostergarnsholm	2015-09-06 21:00:00	57.4233	18.9944	0	17.03	35	1005.0	24	53	391.091	324.161	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	21	0	0	17.03			
Ostergarnsholm	2015-09-06 21:30:00	57.4233	18.9944	0	16.98	35	1005.0	24	53	391.091	341.1	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	21	30	0	16.98			
Ostergarnsholm	2015-09-06 22:00:00	57.4233	18.9944	0	16.93	35	1005.0	24	53	391.091	350.765	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	22	0	0	16.93			
Ostergarnsholm	2015-09-06 22:30:00	57.4233	18.9944	0	16.84	35	1005.0	24	53	391.091	348.273	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	22	30	0	16.84			
Ostergarnsholm	2015-09-06 23:00:00	57.4233	18.9944	0	16.79	35	1005.0	24	53	391.091	351.959	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	23	0	0	16.79			
Ostergarnsholm	2015-09-06 23:30:00	57.4233	18.9944	0	16.79	35	1005.0	24	53	391.091	345.18300000000005	8	2	4.634089115682616	21.47478193208809	99.5160532131471	2015	9	6	23	30	0	16.79			
Ostergarnsholm	2015-09-07 00:00:00	57.4233	18.9944	0	16.81	35	1005.0	24	53	391.091	347.176	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	0	0	0	16.81			
Ostergarnsholm	2015-09-07 00:30:00	57.4233	18.9944	0	16.84	35	1007.2	24	53	391.091	348.27	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	0	30	0	16.84			
Ostergarnsholm	2015-09-07 01:00:00	57.4233	18.9944	0	16.81	35	1007.2	24	53	391.091	351.06	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	1	0	0	16.81			
Ostergarnsholm	2015-09-07 01:30:00	57.4233	18.9944	0	16.84	35	1007.2	24	53	391.091	351.35900000000004	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	1	30	0	16.84			
Ostergarnsholm	2015-09-07 02:00:00	57.4233	18.9944	0	16.84	35	1007.2	24	53	391.091	348.27	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	2	0	0	16.84			
Ostergarnsholm	2015-09-07 02:30:00	57.4233	18.9944	0	16.89	35	1007.2	24	53	391.091	343.88599999999997	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	2	30	0	16.89			
Ostergarnsholm	2015-09-07 03:00:00	57.4233	18.9944	0	16.93	35	1007.2	24	53	391.091	341.097	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	3	0	0	16.93			
Ostergarnsholm	2015-09-07 03:30:00	57.4233	18.9944	0	16.98	35	1007.2	24	53	391.091	337.61	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	3	30	0	16.98			
Ostergarnsholm	2015-09-07 04:00:00	57.4233	18.9944	0	17.0	35	1007.2	24	53	391.091	333.325	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	4	0	0	17.0			
Ostergarnsholm	2015-09-07 04:30:00	57.4233	18.9944	0	17.07	35	1007.2	24	53	391.091	328.543	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	4	30	0	17.07			
Ostergarnsholm	2015-09-07 05:00:00	57.4233	18.9944	0	17.12	35	1007.2	24	53	391.091	317.582	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	5	0	0	17.12			
Ostergarnsholm	2015-09-07 05:30:00	57.4233	18.9944	0	17.12	35	1007.2	24	53	391.091	314.693	8	2	4.87229533510917	23.73926183252658	115.66469468555442	2015	9	7	5	30	0	17.12			
Ostergarnsholm	2015-09-07 06:00:00	57.4233	18.9944	0	17.05	35	1007.2	24	53	391.091	314.393	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	6	0	0	17.05			
Ostergarnsholm	2015-09-07 06:30:00	57.4233	18.9944	0	16.96	35	1010.3	24	53	391.091	317.47700000000003	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	6	30	0	16.96			
Ostergarnsholm	2015-09-07 07:00:00	57.4233	18.9944	0	16.96	35	1010.3	24	53	391.091	315.086	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	7	0	0	16.96			
Ostergarnsholm	2015-09-07 07:30:00	57.4233	18.9944	0	17.0	35	1010.3	24	53	391.091	311.399	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	7	30	0	17.0			
Ostergarnsholm	2015-09-07 08:00:00	57.4233	18.9944	0	17.03	35	1010.3	24	53	391.091	307.812	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	8	0	0	17.03			
Ostergarnsholm	2015-09-07 08:30:00	57.4233	18.9944	0	17.0	35	1010.3	24	53	391.091	305.62	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	8	30	0	17.0			
Ostergarnsholm	2015-09-07 09:00:00	57.4233	18.9944	0	16.98	35	1010.3	24	53	391.091	306.716	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	9	0	0	16.98			
Ostergarnsholm	2015-09-07 09:30:00	57.4233	18.9944	0	16.98	35	1010.3	24	53	391.091	308.70799999999997	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	9	30	0	16.98			
Ostergarnsholm	2015-09-07 10:00:00	57.4233	18.9944	0	16.98	35	1010.3	24	53	391.091	306.118	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	10	0	0	16.98			
Ostergarnsholm	2015-09-07 10:30:00	57.4233	18.9944	0	17.0	35	1010.3	24	53	391.091	306.317	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	10	30	0	17.0			
Ostergarnsholm	2015-09-07 11:00:00	57.4233	18.9944	0	17.0	35	1010.3	24	53	391.091	304.225	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	11	0	0	17.0			
Ostergarnsholm	2015-09-07 11:30:00	57.4233	18.9944	0	17.0	35	1010.3	24	53	391.091	308.21	8	2	5.283218895988733	27.912401902932405	147.46732916600433	2015	9	7	11	30	0	17.0			
Ostergarnsholm	2015-09-07 12:00:00	57.4233	18.9944	0	16.93	35	1010.3	24	53	391.091	317.078	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	12	0	0	16.93			
Ostergarnsholm	2015-09-07 12:30:00	57.4233	18.9944	0	16.86	35	1012.4	24	53	391.091	323.552	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	12	30	0	16.86			
Ostergarnsholm	2015-09-07 13:00:00	57.4233	18.9944	0	16.81	35	1012.4	24	53	391.091	326.839	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	13	0	0	16.81			
Ostergarnsholm	2015-09-07 13:30:00	57.4233	18.9944	0	16.79	35	1012.4	24	53	391.091	323.252	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	13	30	0	16.79			
Ostergarnsholm	2015-09-07 14:00:00	57.4233	18.9944	0	16.81	35	1012.4	24	53	391.091	323.153	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	14	0	0	16.81			
Ostergarnsholm	2015-09-07 14:30:00	57.4233	18.9944	0	16.77	35	1012.4	24	53	391.091	322.953	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	14	30	0	16.77			
Ostergarnsholm	2015-09-07 15:00:00	57.4233	18.9944	0	16.79	35	1012.4	24	53	391.091	324.149	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	15	0	0	16.79			
Ostergarnsholm	2015-09-07 15:30:00	57.4233	18.9944	0	16.79	35	1012.4	24	53	391.091	323.949	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	15	30	0	16.79			
Ostergarnsholm	2015-09-07 16:00:00	57.4233	18.9944	0	16.74	35	1012.4	24	53	391.091	325.543	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	16	0	0	16.74			
Ostergarnsholm	2015-09-07 16:30:00	57.4233	18.9944	0	16.67	35	1012.4	24	53	391.091	326.14	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	16	30	0	16.67			
Ostergarnsholm	2015-09-07 17:00:00	57.4233	18.9944	0	16.7	35	1012.4	24	53	391.091	327.03700000000003	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	17	0	0	16.7			
Ostergarnsholm	2015-09-07 17:30:00	57.4233	18.9944	0	16.7	35	1012.4	24	53	391.091	327.137	8	2	4.925225354155678	24.257844789217927	119.47535219302934	2015	9	7	17	30	0	16.7			
Ostergarnsholm	2015-09-07 18:00:00	57.4233	18.9944	0	16.7	35	1012.4	24	53	391.091	329.42900000000003	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	18	0	0	16.7			
Ostergarnsholm	2015-09-07 18:30:00	57.4233	18.9944	0	16.67	35	1012.2	24	53	391.091	329.92699999999996	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	18	30	0	16.67			
Ostergarnsholm	2015-09-07 19:00:00	57.4233	18.9944	0	16.67	35	1012.2	24	53	391.091	328.93	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	19	0	0	16.67			
Ostergarnsholm	2015-09-07 19:30:00	57.4233	18.9944	0	16.67	35	1012.2	24	53	391.091	329.727	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	19	30	0	16.67			
Ostergarnsholm	2015-09-07 20:00:00	57.4233	18.9944	0	16.65	35	1012.2	24	53	391.091	331.222	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	20	0	0	16.65			
Ostergarnsholm	2015-09-07 20:30:00	57.4233	18.9944	0	16.65	35	1012.2	24	53	391.091	331.62	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	20	30	0	16.65			
Ostergarnsholm	2015-09-07 21:00:00	57.4233	18.9944	0	16.65	35	1012.2	24	53	391.091	330.82300000000004	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	21	0	0	16.65			
Ostergarnsholm	2015-09-07 21:30:00	57.4233	18.9944	0	16.65	35	1012.2	24	53	391.091	328.93	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	21	30	0	16.65			
Ostergarnsholm	2015-09-07 22:00:00	57.4233	18.9944	0	16.63	35	1012.2	24	53	391.091	329.926	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	22	0	0	16.63			
Ostergarnsholm	2015-09-07 22:30:00	57.4233	18.9944	0	16.63	35	1012.2	24	53	391.091	331.022	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	22	30	0	16.63			
Ostergarnsholm	2015-09-07 23:00:00	57.4233	18.9944	0	16.58	35	1012.2	24	53	391.091	332.416	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	23	0	0	16.58			
Ostergarnsholm	2015-09-07 23:30:00	57.4233	18.9944	0	16.53	35	1012.2	24	53	391.091	346.26599999999996	8	2	2.7909944380341973	7.789649953137825	21.740869693441017	2015	9	7	23	30	0	16.53			
Ostergarnsholm	2015-09-08 00:00:00	57.4233	18.9944	0	16.51	35	1012.2	24	53	391.091	352.94199999999995	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	0	0	0	16.51			
Ostergarnsholm	2015-09-08 00:30:00	57.4233	18.9944	0	16.65	35	1013.5	24	53	391.091	340.985	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	0	30	0	16.65			
Ostergarnsholm	2015-09-08 01:00:00	57.4233	18.9944	0	16.81	35	1013.5	24	53	391.091	329.728	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	1	0	0	16.81			
Ostergarnsholm	2015-09-08 01:30:00	57.4233	18.9944	0	16.84	35	1013.5	24	53	392.10699999999997	322.753	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	1	30	0	16.84			
Ostergarnsholm	2015-09-08 02:00:00	57.4233	18.9944	0	16.89	35	1013.5	24	53	392.10699999999997	319.067	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	2	0	0	16.89			
Ostergarnsholm	2015-09-08 02:30:00	57.4233	18.9944	0	16.89	35	1013.5	24	53	392.10699999999997	322.953	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	2	30	0	16.89			
Ostergarnsholm	2015-09-08 03:00:00	57.4233	18.9944	0	16.86	35	1013.5	24	53	392.10699999999997	326.341	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	3	0	0	16.86			
Ostergarnsholm	2015-09-08 03:30:00	57.4233	18.9944	0	16.86	35	1013.5	24	53	392.10699999999997	327.63599999999997	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	3	30	0	16.86			
Ostergarnsholm	2015-09-08 04:00:00	57.4233	18.9944	0	16.84	35	1013.5	24	53	392.10699999999997	328.832	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	4	0	0	16.84			
Ostergarnsholm	2015-09-08 04:30:00	57.4233	18.9944	0	16.84	35	1013.5	24	53	392.10699999999997	327.536	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	4	30	0	16.84			
Ostergarnsholm	2015-09-08 05:00:00	57.4233	18.9944	0	16.89	35	1013.5	24	53	392.10699999999997	325.843	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	5	0	0	16.89			
Ostergarnsholm	2015-09-08 05:30:00	57.4233	18.9944	0	16.89	35	1013.5	24	53	392.10699999999997	326.241	8	2	2.264669694404934	5.128728824756138	11.614876740246258	2015	9	8	5	30	0	16.89			
Ostergarnsholm	2015-09-08 06:00:00	57.4233	18.9944	0	16.89	35	1013.5	24	53	392.10699999999997	324.647	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	6	0	0	16.89			
Ostergarnsholm	2015-09-08 06:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	320.957	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	6	30	0	16.91			
Ostergarnsholm	2015-09-08 07:00:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	319.661	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	7	0	0	16.91			
Ostergarnsholm	2015-09-08 07:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	318.26599999999996	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	7	30	0	16.91			
Ostergarnsholm	2015-09-08 08:00:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	318.16700000000003	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	8	0	0	16.91			
Ostergarnsholm	2015-09-08 08:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	318.067	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	8	30	0	16.91			
Ostergarnsholm	2015-09-08 09:00:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	320.957	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	9	0	0	16.91			
Ostergarnsholm	2015-09-08 09:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	319.163	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	9	30	0	16.91			
Ostergarnsholm	2015-09-08 10:00:00	57.4233	18.9944	0	16.89	35	1017.0	24	53	392.10699999999997	319.362	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	10	0	0	16.89			
Ostergarnsholm	2015-09-08 10:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	316.27299999999997	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	10	30	0	16.91			
Ostergarnsholm	2015-09-08 11:00:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	314.978	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	11	0	0	16.91			
Ostergarnsholm	2015-09-08 11:30:00	57.4233	18.9944	0	16.91	35	1017.0	24	53	392.10699999999997	313.683	8	2	5.0512204840259285	25.514828378243134	128.8810237505878	2015	9	8	11	30	0	16.91			
Ostergarnsholm	2015-09-08 12:00:00	57.4233	18.9944	0	16.89	35	1017.0	24	53	392.10699999999997	313.981	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	12	0	0	16.89			
Ostergarnsholm	2015-09-08 12:30:00	57.4233	18.9944	0	16.89	35	1019.9	24	53	392.10699999999997	315.373	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	12	30	0	16.89			
Ostergarnsholm	2015-09-08 13:00:00	57.4233	18.9944	0	16.89	35	1019.9	24	53	392.10699999999997	319.259	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	13	0	0	16.89			
Ostergarnsholm	2015-09-08 13:30:00	57.4233	18.9944	0	16.89	35	1019.9	24	53	392.10699999999997	320.056	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	13	30	0	16.89			
Ostergarnsholm	2015-09-08 14:00:00	57.4233	18.9944	0	16.86	35	1019.9	24	53	392.10699999999997	319.657	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	14	0	0	16.86			
Ostergarnsholm	2015-09-08 14:30:00	57.4233	18.9944	0	16.91	35	1019.9	24	53	392.10699999999997	316.66900000000004	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	14	30	0	16.91			
Ostergarnsholm	2015-09-08 15:00:00	57.4233	18.9944	0	16.93	35	1019.9	24	53	392.10699999999997	309.495	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	15	0	0	16.93			
Ostergarnsholm	2015-09-08 15:30:00	57.4233	18.9944	0	16.91	35	1019.9	24	53	392.10699999999997	310.889	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	15	30	0	16.91			
Ostergarnsholm	2015-09-08 16:00:00	57.4233	18.9944	0	16.86	35	1019.9	24	53	392.10699999999997	310.889	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	16	0	0	16.86			
Ostergarnsholm	2015-09-08 16:30:00	57.4233	18.9944	0	16.93	35	1019.9	24	53	392.10699999999997	306.605	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	16	30	0	16.93			
Ostergarnsholm	2015-09-08 17:00:00	57.4233	18.9944	0	16.96	35	1019.9	24	53	392.10699999999997	306.805	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	17	0	0	16.96			
Ostergarnsholm	2015-09-08 17:30:00	57.4233	18.9944	0	16.93	35	1019.9	24	53	392.10699999999997	305.808	8	2	7.080346990930915	50.13131351198446	354.94709477599343	2015	9	8	17	30	0	16.93			
Ostergarnsholm	2015-09-08 18:00:00	57.4233	18.9944	0	16.96	35	1019.9	24	53	392.10699999999997	306.705	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	18	0	0	16.96			
Ostergarnsholm	2015-09-08 18:30:00	57.4233	18.9944	0	16.96	35	1022.2	24	53	392.10699999999997	303.315	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	18	30	0	16.96			
Ostergarnsholm	2015-09-08 19:00:00	57.4233	18.9944	0	16.98	35	1022.2	24	53	392.10699999999997	304.411	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	19	0	0	16.98			
Ostergarnsholm	2015-09-08 19:30:00	57.4233	18.9944	0	16.96	35	1022.2	24	53	392.10699999999997	302.816	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	19	30	0	16.96			
Ostergarnsholm	2015-09-08 20:00:00	57.4233	18.9944	0	16.96	35	1022.2	24	53	392.10699999999997	302.019	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	20	0	0	16.96			
Ostergarnsholm	2015-09-08 20:30:00	57.4233	18.9944	0	17.0	35	1022.2	24	53	392.10699999999997	302.119	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	20	30	0	17.0			
Ostergarnsholm	2015-09-08 21:00:00	57.4233	18.9944	0	17.0	35	1022.2	24	53	392.10699999999997	302.817	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	21	0	0	17.0			
Ostergarnsholm	2015-09-08 21:30:00	57.4233	18.9944	0	16.96	35	1022.2	24	53	392.10699999999997	304.211	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	21	30	0	16.96			
Ostergarnsholm	2015-09-08 22:00:00	57.4233	18.9944	0	16.91	35	1022.2	24	53	392.10699999999997	307.399	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	22	0	0	16.91			
Ostergarnsholm	2015-09-08 22:30:00	57.4233	18.9944	0	16.89	35	1022.2	24	53	392.10699999999997	310.189	8	2	5.895317155654381	34.75476436575286	204.89035860614842	2015	9	8	22	30	0	16.89			
